"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor lighting.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_a8394d7693a241ca64f01fac2bb129331029e588.svg",Conversion to SVG,0.379,10296 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_e3d63acdd6e01bde8f2bb53ac101d99f0d39154e.svg",Conversion to SVG,0.103,7512 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Mostown - PHASE 4 - L3 - 20240509.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_b66b46930650f62611051e41a0c22867e6f40448.svg",Conversion to SVG,3.037,12960 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Mostown - PHASE 4 - L2 - 20240920 EDITED.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f5a9a27589201229df25b826a8911535cb2d9c65.svg",Conversion to SVG,3.161,14904 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\MOSTown_PHASE 5_L2_20241119 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c851171dd10bbd7f783bc8bd8d30179d26df2477.svg",Conversion to SVG,0.253,7984 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_North Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_97d1a0933b1e86b3de4cd51e6cc10f3a98b73594.svg",Conversion to SVG,0.358,8280 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_28d8956bb7ac95aac7573a77c257d0f8d23984b5.svg",Conversion to SVG,0.647,10824 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_47400948791b907203daa67591d6a21e774f9cbe.svgz",Conversion to SVG,0.664,11292 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7bb00c6ce9dd3a78251725a9343f1525ef70fcee.svgz",Conversion to SVG,0.634,11584 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7bb.svgz",Conversion to SVG,1.524,10856 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7bbSVG.svg",Conversion to SVG,1.448,11000 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7bbSVG-FPATH.svg",Conversion to SVG,1.382,13684 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\G-200003-TEST.svg",Conversion to SVG,0.683,10616 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\G-200003-TEST.svg",Conversion to SVG,0.762,10804 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\G-200003-TEST-148e.svg",Conversion to SVG,1.74,11396 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_cea987c648283552577454f203daab06df04592d.svgz",Conversion to SVG,164.76,62396 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\carrier\2025-03-13\west campus module 13 Ssb 2nd fl plan.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_66e665252c6af269f34513e129016e0c9fc1ffd2.svgz",Conversion to SVG,0.144,7476 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_6c55d9b7a2ed3892bfde3f596479debcee565d80.svgz",Conversion to SVG,0.223,8520 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-2.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_2a6833913047f57750045a44536697df2daa0fd0.svgz",Conversion to SVG,0.105,8216 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-2.dwgpostcompare.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_664860cbd8c128ed4e347aeb321406cb97696169.svgz",Conversion to SVG,0.371,10144 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\BPRetail\Regression Testing\4386-SP1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_93afdb6f8787bef65f391876fb9abaa1ebdd16d8.svgz",Conversion to SVG,22.307,73696 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\BPRetail\Regression Testing\4386-SP1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_11452b4a6af549bccb2f2923cdd1d63b6db66ef2.svgz",Conversion to SVG,22.287,64536 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\BPRetail\Regression Testing\4386-SP1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\4386-148e.svgz",Conversion to SVG,21.407,68376 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\BPRetail\Regression Testing\4386-SP1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\4386-148e.svgz",Conversion to SVG,21.36,67632 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_71ec00212e2cc6286487be0299ead9a745938f4c.svgz",Conversion to SVG,0.115,7208 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\BPRetail\Regression Testing\4386-SP1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_0d8eac5cf18a6803eb4532c67abbc3a9a93c0c9e.svgz",Conversion to SVG,21.382,62544 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_a1224d4deff5cd3eefca7df497fc6ace932db003.svgz",Conversion to SVG,0.111,7564 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_a496243a7f279d43efe58205d31058370525704d.svgz",Conversion to SVG,0.107,8084 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\drawings\dwg\one_of_simple.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_bd1cc0f49809b55ad479d9e4483ed091a13b8afd.svgz",Conversion to SVG,0.077,5356 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st_floor_architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_4b1a01b3f7543a6dc9a3e6e413dfd20878c08d96.svgz",Conversion to SVG,0.471,13688 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st_floor_architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_97e024a80066cd04a48499039e414920ad9dc5a2.svgz",Conversion to SVG,0.516,13168 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st_floor_architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_1b3c33e88f1069741e7ca833b04a4cdac4154f9d.svgz",Conversion to SVG,0.415,13888 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st_floor_architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_e8420550191804609d1bbd802acf33d2cbb64d55.svgz",Conversion to SVG,0.502,12228 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\hq17_.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_526b1669587df071addf951ab12c30c86a2c8689.svgz",Conversion to SVG,0.234,9420 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor plan.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_87903a530b89f9e03dcbb3418e306e28bdda7b21.svgz",Conversion to SVG,0.288,9364 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st_floor_architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_728fe1fa916a5cc3713b31f6742deb6ce92145a9.svgz",Conversion to SVG,0.509,11664 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\hq17_.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_9d2affff8237d0c8a7d3b8e23f8e9e0111ceac20.svgz",Conversion to SVG,0.188,8836 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor plan.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_76cbdee56d25271aefb940d3e13763180208294c.svgz",Conversion to SVG,0.298,10328 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_710724b2bf6e4f055c34c39489abd4bb9b7b215b.svgz",Conversion to SVG,0.467,13924 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_8855a2cb39ccf1be209067988d55bf2565fdc12e.svgz",Conversion to SVG,0.113,7256 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\drawings\dwg\one_of_simple.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_45ec708079841871c76e069e930ae6cfc2127e95.svgz",Conversion to SVG,0.063,5484 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_7def3d269a3cb7e75ce36d756b3d8a1178fcf06c.svgz",Conversion to SVG,0.116,7232 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\goeshow\IAEE-2025_Original.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_bf38fcfeae0e5bda308f4d6403dea98606cf4ef2.svgz",Conversion to SVG,335.425,64772 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor lighting.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d6be780eb2f396337a7c8a1f56edabaffecea425.svgz",Conversion to SVG,0.456,10760 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_054e676188d809e5f6484c8ed4b7a14dc8b02ec2.svgz",Conversion to SVG,0.475,14156 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st_floor_architectural.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_8879be4eb3f8342cc0f14513b18ac4d0391645ad.svgz",Conversion to SVG,0.529,13460 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\drawings\dwg\one_of_simple.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_4b4c24c944cb5829d58d771e42f2f7b3883282b9.svgz",Conversion to SVG,0.126,5388 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\BPRetail\Regression Testing\2237-LP-V2.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_29acc5fffaf01fba24addfaec6e12e91fbcdc938.svgz",Conversion to SVG,0.659,17080 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\BPRetail\Regression Testing\4386-SP1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_dec6cea50b80b9019c37bc929cc6f7d0192cd81d.svgz",Conversion to SVG,21.064,61372 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\goeshow\IAEE-2025_Original.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c89548719190cc4fcf84d316e20fc3788da33ebd.svgz",Conversion to SVG,334.265,51100 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L02.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_ee401170e7857652cf7cce88421d057a553eda2a.svgz",Conversion to SVG,68.728,50744 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\MOSTown_PHASE 5_L2_20241119 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_aa7cc51375b3f2bc4f6fa4f9361756ef0afdae25.svgz",Conversion to SVG,0.22,7540 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Mostown - PHASE 4 - L3 - 20240509.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_ec81940848246d7464ee75fcb189ed678685921b.svgz",Conversion to SVG,1.594,13404 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_North Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c0e7bc5588424cb14c7499ca5f827feca5603135.svgz",Conversion to SVG,0.3,9728 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_South Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d9b14508acb1d3a2bb13c15e1df23fb200ace171.svgz",Conversion to SVG,0.495,11308 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\custom\projectassociates.com\A-121245-WK.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_bba3ec44aeafdf6aa18400efb1de16fc8afceec0.svgz",Conversion to SVG,6.411,292296 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\custom\projectassociates.com\A-314763-WK SHT 001.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_81449798ebc3c0134b109957223f7cd646cc74dd.svgz",Conversion to SVG,0.203,8192 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_4f66d5cee4a0ac4cf20f54ce0ad3d1a93fd3d3ad.svgz",Conversion to SVG,0.457,12508 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor lighting_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_bf94f716f33bf8e64104d2f3f2b34651eb1831d2.svgz",Conversion to SVG,0.383,10716 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d067f2c94f41d0a42af2aa6da9c03a0de7b76f34.svgz",Conversion to SVG,0.453,11760 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f06c3c8d9a62d6f4dc8d72100dd87b08f2cb6a07.svgz",Conversion to SVG,0.48,13388 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_6caa37b2bdd1d34874fa19b68abbf5274f01946d.svgz",Conversion to SVG,0.5,13220 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_3901fcb14623adff12a64959be9ee26df860a0fb.svgz",Conversion to SVG,0.452,15044 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\drawings\dwg\one_of_simple.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_b27c842aa5cff65f03aee39ee5a8a91fce41c2ee.svgz",Conversion to SVG,0.053,5400 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor lighting_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_8b7f4e309ee93f322e74510bd1579ab24c3e19df.svgz",Conversion to SVG,0.721,11676 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor lighting_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_fc5a8dc00f34a410a81658eb29ee8be582726396.svgz",Conversion to SVG,0.697,10216 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_2637bd168d987b474ca0a35ed34fc8df329405e6.svgz",Conversion to SVG,0.461,15236 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_336d795bd98ca2b5bc66ec785d3d3584ccedbcc6.svgz",Conversion to SVG,368.087,72080 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_South Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f7f1397b9d3ecd6f1c81e6e057b488cac1572db7.svgz",Conversion to SVG,0.42,10212 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_2807bcde38e97bbd7166d66cd1941d63f01c52ec.svgz",Conversion to SVG,0.392,14092 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor lighting_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_cce793938c81623946578eee5a45f944399fa7a1.svgz",Conversion to SVG,0.37,12848 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_42ee0678712882f8738ac3032573eda1b14f19f9.svgz",Conversion to SVG,0.439,14012 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\demo_user\hq17_.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_ac70054195f09e166521afeff4170e430cc0fd31.svgz",Conversion to SVG,0.189,9568 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\drawings\dwg\one_of_simple.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_ba5af62796918de1f715c7707560958dfeafa6e2.svgz",Conversion to SVG,0.036,5460 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d2dd1c82518e9cd437f8433e2886a7a29331f14a.svgz",Conversion to SVG,0.097,7312 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\compare\hq17-1.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_d3e7b44d7823c03c2fa3c56d745c7d8eef764266.svgz",Conversion to SVG,0.09,6936 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_1d29af57d0ef1ae984ca0b95c7b8cd91e60c2980.svgz",Conversion to SVG,0.443,13260 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\drawings\dwg\Drawing2.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_f36139b2d85f5a7df0a049a119ff45f836e38792.svgz",Conversion to SVG,0.266,6700 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hyphen.com\American Farmhouse 201225 full.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_c92d8c8eee49dd2f156fce4d30be89bdcbbdc190.svgz",Conversion to SVG,0.961,9948 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\custom\projectassociates.com\2025-03-02\A-314756-WK_SHT_002.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_ef5005806faea447603daa7af7b41b1a2b806b71.svgz",Conversion to SVG,0.332,10736 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\\content\custom\projectassociates.com\2025-03-05\G-200003-WK.DWG","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_eae50a38bc96aab46447cd0c26f917c9e0c987d9.svgz",Conversion to SVG,0.243,10864 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L02.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_99cfb016844923f2efba8096c49a796f71b40319.svgz",Conversion to SVG,65.791,55144 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L02.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_8103e95bc2841a9717cd4a0d582f30b79bda409d.svgz",Conversion to SVG,137.276,42028 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_e0314665b3c485dadc9fc87b40d2dca39478a11e.svgz",Conversion to SVG,274.951,66340 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_49978c567de2909d846c28d3303d182f5b07cede.svgz",Conversion to SVG,17.702,51624 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_028d0cf897a94f31f0ccdcbd96e7c6ed47fd8152.svgz",Conversion to SVG,30.1,69744 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hyphen.com\pdfs\PLAN - 3412 R - 01.25.2025.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_eb46c221fb06c75a82ecf883d1f493cd6fb0a76c.svgz",Conversion to SVG,3.112,18112 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hyphen.com\pdfs\2023_12.06 4838 Higel Ave_ PERMIT DRAWINGS_ FINAL.pdf","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_9e6c17a1544b1fc20f911a8a168873ee5c06f37a.svgz",Conversion to SVG,7.374,39684 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_South Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_3650d3d1a322b299221fb9860e7f54b5515a2896.svgz",Conversion to SVG,0.349,10596 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03-exploded.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_afea07ec7d9eafbf07162bb68b234def648c61dc.svgz",Conversion to SVG,8.503,53300 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03-exploded.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_dee1a94031b414e48bf37e320c2944220e058c95.svgz",Conversion to SVG,8.381,52468 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03-exploded.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_ca51b6f217244fcb0fb9a232ce432e79b1725ce6.svgz",Conversion to SVG,10.89,52904 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03-exploded.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_935efdcabd6cbe19da2097db64060589fdb98ad3.svgz",Conversion to SVG,163.424,68380 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03-exploded.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_0f32ba47737f93a88f5bad65b7ef5c740336cc53.svgz",Conversion to SVG,11.23,47452 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L03-exploded.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_55b2243d9e7d5bce91116abff55944847a9dcf04.svgz",Conversion to SVG,13.782,65184 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L02.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_5871b6cd1640e3029ca81bdd415cb1aee7ccea44.svgz",Conversion to SVG,5.139,36132 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_L05.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_737f120e64e7ac08c7932f85b7499f600b2c73c5.svgz",Conversion to SVG,3.505,33568 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\P1_Podium_LLG.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_a41991fccddda655314b4e6aa127db74019835a5.svgz",Conversion to SVG,10.91,50088 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\sino-itech\airport\T1_001a0152(East hall).dgn","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_3eb05adacfbb0a5408fc7d3bf7f24a055033c6c6.svgz",Conversion to SVG,9.579,52828 Kb
"C:\nodejs\cadviewer-conversion-server-nextgen\\content\demo_user\1st floor architectural_01.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_fca52a43948e8602504c7f872da22716bba8cf86.svgz",Conversion to SVG,0.475,13528 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_North Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_cd9b5543d3d1f6f85a1621247a107dd021cf94c0.svgz",Conversion to SVG,0.215,8124 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_South Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_5d60ac0e4e9bc112643545540dd34b1230806596.svgz",Conversion to SVG,0.322,9144 Kb
"\nodejs\cadviewer-conversion-server-nextgen\content\custom\hld.com\Trend Plaza_South Wing_L2_20241029 EDITED.dwg","C:\nodejs\cadviewer-conversion-server-nextgen\\converters\files\Fy_83a6519347c46ddb6917cafeee2713f2e3f09953.svgz",Conversion to SVG,0.262,9228 Kb
